p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
divockorigi,2019,12,44,804,28,37,3022,84,4/18/1995,186,75,Belgium,High/Medium,82.66666666666667,73,77.33333333333333,Forward,24,1595,35,45.57142857142857,16,17.5,21.678806798473808,3.5,2,0,88,18
domingosquina,2018,91,184,366,8,19,404,12,11/18/1999,175,65.75,Portugal,Medium/Medium,71.25,47.75,64.25,Midfielder,19,,,,,,21.46938775510204,3,3,,,
domingosquina,2019,36,184,38,4,16,404,12,11/18/1999,175,65.75,Portugal,Medium/Medium,71.25,47.75,64.25,Midfielder,20,366,8,45.75,91,8,21.46938775510204,3,3,0,184,91
dominicsolanke,2018,157,201,382,10,11,2826,63,9/14/1997,186,77.5,England,High/Medium,71.16666666666667,63.16666666666666,68.83333333333333,Forward,21,,,,,,22.40143369175627,3.5,2,,,
donnyvandebeek,2020,14,78,601,19,34,601,19,4/18/1997,183.33333333333331,74.33333333333333,Netherlands,Medium/Medium,65.16666666666667,73.33333333333333,75.5,Midfielder,23,,,,,,22.11570247933885,3,3,,,
duncanwatmore,2016,286,732,1060,14,14,1060,14,3/8/1994,175,72,England,High/Medium,79.8,57.8,67.2,Forward,22,,,,,,23.510204081632654,3.5,2,,,
dusantadic,2016,25,36,2496,33,33,5374,69,11/20/1988,181,76,Serbia,Medium/Medium,69.66666666666667,67,80.83333333333333,Midfielder,28,,,,,,23.198315069747565,3,3,,,
dwightgayle,2017,15,299,2061,35,36,3549,73,10/17/1990,175.5,74.83333333333333,England,Medium/Medium,82.33333333333333,60.16666666666666,74,Forward,27,,,,,,24.29633958598821,3,2,,,
dwightgayle,2019,156,299,908,20,27,3549,73,10/17/1990,175.5,74.83333333333333,England,Medium/Medium,82.33333333333333,60.16666666666666,74,Forward,29,2061,35,58.885714285714286,15,35,24.29633958598821,3,2,0,299,15
dwightgayle,2020,97,299,580,18,27,3549,73,10/17/1990,175.5,74.83333333333333,England,Medium/Medium,82.33333333333333,60.16666666666666,74,Forward,30,2969,55,53.981818181818184,85.5,27.5,24.29633958598821,3,2,1,598,156
dwightmcneil,2019,21,41,3501,38,38,8387,96,11/22/1999,183,68.66666666666667,England,High/High,74.66666666666667,63.66666666666666,71.33333333333333,Midfielder,20,,,,,,20.504245175032597,4,3,,,
dwightmcneil,2020,20,41,3231,36,36,8387,96,11/22/1999,183,68.66666666666667,England,High/High,74.66666666666667,63.66666666666666,71.33333333333333,Midfielder,21,3501,38,92.13157894736842,21,38,20.504245175032597,4,3,0,41,21
eberechieze,2020,166,166,2684,34,36,2684,34,6/29/1998,173,67,England,Medium/Medium,70.75,62,66,Midfielder,22,,,,,,22.386314277122523,3,3,,,
edenhazard,2016,97,463,3072,36,36,8661,107,1/7/1991,173.66666666666666,74.33333333333333,Belgium,High/Medium,90,65.5,89.5,Forward,25,,,,,,24.646239882700108,3.5,2,,,
edenhazard,2018,19,463,3071,37,37,8661,107,1/7/1991,173.66666666666666,74.33333333333333,Belgium,High/Medium,90,65.5,89.5,Forward,27,3072,36,85.33333333333333,97,36,24.646239882700108,3.5,2,0,463,97
edimilsonfernandes,2017,144,351,885,14,19,1992,42,4/15/1996,189,73.5,Switzerland,High/Medium,75.16666666666667,67.66666666666667,69.66666666666667,Midfielder,21,,,,,,20.57613169,3.5,3,,,
edinsoncavani,2020,42,234,1473,26,26,1473,26,2/14/1987,184.4,73.4,Uruguay,High/High,76,81.4,86.8,Forward,33,,,,,,21.586102079323926,4,2,,,
eliaquimmangala,2017,262,452,668,11,26,668,11,2/13/1991,187,84,France,Medium/High,67.16666666666667,82.5,77.5,Defender,26,,,,,,24.021275987303035,3.5,1,,,
eliaskachunga,2017,147,173,1378,19,20,2629,39,4/22/1992,178,74,DR Congo,High/Medium,80.5,69.16666666666667,70.33333333333333,Forward,25,,,,,,23.355636914530994,3.5,2,,,
emersonhyndman,2018,32,368,42,1,4,101,2,4/9/1996,170.66666666666666,61,United States,High/Medium,66.66666666666667,45.833333333333336,66,Midfielder,22,,,,,,20.942687988281254,3.5,3,,,
emilesmithrowe,2018,210,327,0,0,3,1595,22,7/28/2000,182,64,England,High/Medium,78,46,64.66666666666667,Midfielder,18,,,,,,19.32133800265668,3.5,3,,,
emilesmithrowe,2019,25,327,102,2,4,1595,22,7/28/2000,182,64,England,High/Medium,78,46,64.66666666666667,Midfielder,19,0,0,,210,0,19.32133800265668,3.5,3,1,327,210
emilesmithrowe,2020,92,327,1493,20,23,1595,22,7/28/2000,182,64,England,High/Medium,78,46,64.66666666666667,Midfielder,20,102,2,51,117.5,1,19.32133800265668,3.5,3,0,654,25
emilkrafth,2019,151,226,1035,17,31,2380,33,8/2/1994,181,75.5,Sweden,High/Medium,75,70.83333333333333,72.16666666666667,Defender,25,,,,,,23.045694575867646,3.5,1,,,
emilkrafth,2020,52,226,1345,16,33,2380,33,8/2/1994,181,75.5,Sweden,High/Medium,75,70.83333333333333,72.16666666666667,Defender,26,1035,17,60.88235294117647,151,17,23.045694575867646,3.5,1,1,226,151
emrecan,2016,39,187,2513,32,33,4712,58,1/12/1994,185.66666666666663,82.66666666666667,Germany,Medium/Medium,72.33333333333333,83.33333333333333,79.66666666666667,Midfielder,22,,,,,,23.98073805233862,3,3,,,
emrecan,2017,68,187,2199,26,29,4712,58,1/12/1994,185.66666666666663,82.66666666666667,Germany,Medium/Medium,72.33333333333333,83.33333333333333,79.66666666666667,Midfielder,23,2513,32,78.53125,39,32,23.98073805233862,3,3,0,187,39
endastevens,2019,12,80,3526,38,38,6376,68,7/9/1990,183,78,Republic of Ireland,High/Medium,70.66666666666667,68,70,Defender,29,,,,,,23.291229956104985,3.5,1,,,
endastevens,2020,68,80,2850,30,30,6376,68,7/9/1990,183,78,Republic of Ireland,High/Medium,70.66666666666667,68,70,Defender,30,3526,38,92.78947368421052,12,38,23.291229956104985,3.5,1,0,80,12
ericbailly,2016,38,533,2170,25,27,5062,66,4/12/1994,186.66666666666663,77,Ivory Coast,Medium/High,76.66666666666667,80.33333333333333,80,Defender,22,,,,,,22.098214285714295,3.5,1,,,
ericbailly,2017,121,533,1060,13,18,5062,66,4/12/1994,186.66666666666663,77,Ivory Coast,Medium/High,76.66666666666667,80.33333333333333,80,Defender,23,2170,25,86.8,38,25,22.098214285714295,3.5,1,0,533,38
ericbailly,2018,130,533,694,12,21,5062,66,4/12/1994,186.66666666666663,77,Ivory Coast,Medium/High,76.66666666666667,80.33333333333333,80,Defender,24,3230,38,85,79.5,19,22.098214285714295,3.5,1,1,1066,121
ericbailly,2019,174,533,168,4,14,5062,66,4/12/1994,186.66666666666663,77,Ivory Coast,Medium/High,76.66666666666667,80.33333333333333,80,Defender,25,3924,50,78.48,96.33333333333333,16.666666666666668,22.098214285714295,3.5,1,1,1599,130
ericbailly,2020,70,533,970,12,26,5062,66,4/12/1994,186.66666666666663,77,Ivory Coast,Medium/High,76.66666666666667,80.33333333333333,80,Defender,26,4092,54,75.77777777777777,115.75,13.5,22.098214285714295,3.5,1,1,2132,174
ericdier,2016,14,152,3209,36,37,11846,137,1/15/1994,188.66666666666663,88.16666666666667,England,Medium/High,61.5,83,78.5,Defender,22,,,,,,24.769319132465142,3.5,1,,,
ericdier,2018,113,152,1579,20,24,11846,137,1/15/1994,188.66666666666663,88.16666666666667,England,Medium/High,61.5,83,78.5,Defender,24,3209,36,89.13888888888889,14,36,24.769319132465142,3.5,1,0,152,14
ericdier,2019,13,152,1426,19,32,11846,137,1/15/1994,188.66666666666663,88.16666666666667,England,Medium/High,61.5,83,78.5,Defender,25,4788,56,85.5,63.5,28,24.769319132465142,3.5,1,0,304,113
ericdier,2020,12,152,2660,28,37,11846,137,1/15/1994,188.66666666666663,88.16666666666667,England,Medium/High,61.5,83,78.5,Defender,26,6214,75,82.85333333333334,46.666666666666664,25,24.769319132465142,3.5,1,0,456,13
erikdurm,2018,83,581,2177,28,30,2177,28,5/12/1992,182.83333333333331,71.66666666666667,Germany,High/Medium,79.16666666666667,70.5,75.16666666666667,Defender,26,,,,,,21.43909510399208,3.5,1,,,
eriklamela,2016,388,652,633,9,9,4686,101,3/4/1992,183.16666666666663,76.66666666666667,Argentina,High/High,76.66666666666667,66.66666666666667,80,Midfielder,24,,,,,,22.851446554523477,4,3,,,
eriklamela,2018,133,652,1032,19,22,4686,101,3/4/1992,183.16666666666663,76.66666666666667,Argentina,High/High,76.66666666666667,66.66666666666667,80,Midfielder,26,633,9,70.33333333333333,388,9,22.851446554523477,4,3,1,652,388
eriklamela,2019,78,652,1291,25,27,4686,101,3/4/1992,183.16666666666663,76.66666666666667,Argentina,High/High,76.66666666666667,66.66666666666667,80,Midfielder,27,1665,28,59.464285714285715,260.5,14,22.851446554523477,4,3,1,1304,133
eriklamela,2020,53,652,808,23,28,4686,101,3/4/1992,183.16666666666663,76.66666666666667,Argentina,High/High,76.66666666666667,66.66666666666667,80,Midfielder,28,2956,53,55.77358490566038,199.66666666666666,17.666666666666668,22.851446554523477,4,3,0,1956,78
erikpieters,2017,17,50,2860,31,32,9518,111,8/7/1988,183.16666666666663,85.66666666666667,Netherlands,Medium/High,66.33333333333333,78.33333333333333,74.33333333333333,Defender,29,,,,,,25.534007671793624,3.5,1,,,
erikpieters,2020,33,50,1345,20,32,9518,111,8/7/1988,183.16666666666663,85.66666666666667,Netherlands,Medium/High,66.33333333333333,78.33333333333333,74.33333333333333,Defender,32,2860,31,92.25806451612904,17,31,25.534007671793624,3.5,1,0,50,17
ethanampadu,2017,123,370,15,1,12,2210,26,9/14/2000,182.66666666666663,72.66666666666667,Wales,Medium/Medium,60,65,65.66666666666667,Defender,17,,,,,,21.77793169588152,3,1,,,
ethanampadu,2018,76,370,0,0,4,2210,26,9/14/2000,182.66666666666663,72.66666666666667,Wales,Medium/Medium,60,65,65.66666666666667,Defender,18,15,1,15,123,1,21.77793169588152,3,1,1,370,123
ethanampadu,2020,39,370,2195,25,29,2210,26,9/14/2000,182.66666666666663,72.66666666666667,Wales,Medium/Medium,60,65,65.66666666666667,Defender,20,15,1,15,99.5,0.5,21.77793169588152,3,1,0,740,76
ezrikonsa,2019,17,29,2142,25,38,5469,61,4/6/1998,183,77,England,Medium/Medium,74.8,67.6,65,Defender,21,,,,,,22.99262444384723,3,1,,,
ezrikonsa,2020,12,29,3327,36,36,5469,61,4/6/1998,183,77,England,Medium/Medium,74.8,67.6,65,Defender,22,2142,25,85.68,17,25,22.99262444384723,3,1,0,29,17
fabiandelph,2016,126,536,254,7,13,4426,64,11/21/1989,174,69,England,High/High,73,73.66666666666667,77.66666666666667,Midfielder,27,,,,,,22.79032897344431,4,3,,,
fabiandelph,2017,61,536,1826,22,25,4426,64,11/21/1989,174,69,England,High/High,73,73.66666666666667,77.66666666666667,Midfielder,28,254,7,36.285714285714285,126,7,22.79032897344431,4,3,1,536,126
fabiandelph,2018,60,536,771,11,17,4426,64,11/21/1989,174,69,England,High/High,73,73.66666666666667,77.66666666666667,Midfielder,29,2080,29,71.72413793103448,93.5,14.5,22.79032897344431,4,3,0,1072,61
fabiandelph,2019,205,536,1279,16,17,4426,64,11/21/1989,174,69,England,High/High,73,73.66666666666667,77.66666666666667,Midfielder,30,2851,40,71.275,82.33333333333333,13.333333333333334,22.79032897344431,4,3,0,1608,60
fabiandelph,2020,84,536,296,8,15,4426,64,11/21/1989,174,69,England,High/High,73,73.66666666666667,77.66666666666667,Midfielder,31,4130,56,73.75,113,14,22.79032897344431,4,3,1,2144,205
fabioborini,2016,112,201,1841,24,26,1841,24,3/23/1991,180,74,Italy,High/Medium,76.25,69.5,76,Forward,25,,,,,,22.839506172839506,3.5,2,,,
fikayotomori,2019,36,36,1358,15,27,1408,16,12/19/1997,185,75.6,England,Medium/Medium,76.2,67.4,67.2,Defender,22,,,,,,22.089116143170195,3,1,,,
florianlejeune,2017,28,515,2219,24,28,3795,42,5/20/1991,188.83333333333331,85,France,Medium/High,49.5,80.16666666666667,76.83333333333333,Defender,26,,,,,,23.837549437597428,3.5,1,,,
florianlejeune,2018,394,515,1110,12,13,3795,42,5/20/1991,188.83333333333331,85,France,Medium/High,49.5,80.16666666666667,76.83333333333333,Defender,27,2219,24,92.45833333333333,28,24,23.837549437597428,3.5,1,0,515,28
florianlejeune,2019,86,515,466,6,12,3795,42,5/20/1991,188.83333333333331,85,France,Medium/High,49.5,80.16666666666667,76.83333333333333,Defender,28,3329,36,92.47222222222223,211,18,23.837549437597428,3.5,1,1,1030,394
florinandone,2019,702,818,147,3,3,1095,26,4/11/1993,180.66666666666663,78,Romania,High/High,76,78,75.83333333333333,Forward,26,,,,,,23.896733432278985,4,2,,,
florinandone,2020,64,818,0,0,1,1095,26,4/11/1993,180.66666666666663,78,Romania,High/High,76,78,75.83333333333333,Forward,27,147,3,49,702,3,23.896733432278985,4,2,1,818,702
floringardos,2016,95,95,0,0,3,0,0,10/29/1988,193,86.4,Romania,Medium/High,46,71.8,70.2,Defender,28,,,,,,23.195253563854067,3.5,1,,,
fraizercampbell,2016,77,77,214,12,24,214,12,9/13/1987,172,81.83333333333333,England,High/Medium,75,66.66666666666667,69.83333333333333,Forward,29,,,,,,27.661348476654048,3.5,2,,,
franciscoquelin,2016,33,411,1864,29,35,2045,36,5/13/1991,177.33333333333334,74,France,Medium/High,69.66666666666667,79.66666666666667,79.5,Midfielder,25,,,,,,23.531573294137598,3.5,3,,,
franciscoquelin,2017,232,411,181,7,19,2045,36,5/13/1991,177.33333333333334,74,France,Medium/High,69.66666666666667,79.66666666666667,79.5,Midfielder,26,1864,29,64.27586206896552,33,29,23.531573294137598,3.5,3,0,411,33
fraserforster,2016,11,11,3610,38,38,6365,67,3/17/1988,201,92.5,England,Medium/Medium,,,76,Goalkeeper,28,,,,,,22.895472884334552,3,0,,,
frederikalves,2020,31,31,0,0,11,0,0,11/8/1999,189,78,Denmark,Medium/Medium,55,64,60,Defender,21,,,,,,21.83589485176787,3,1,,,
garethbale,2020,68,381,973,20,30,973,20,7/16/1989,184,77.83333333333333,Wales,High/Medium,92.66666666666669,76.33333333333333,87,Midfielder,31,,,,,,22.989524259609322,3.5,3,,,
garethbarry,2017,104,104,2022,25,25,4241,58,2/23/1981,183,78.5,England,Medium/High,34.75,75,77.75,Midfielder,36,,,,,,23.440532712233864,3.5,3,,,
garethmcauley,2016,92,147,3308,36,36,3799,45,12/5/1979,192.6,89.2,Northern Ireland,Low/High,35,71,74,Defender,37,,,,,,24.046523012953855,3,1,,,
garycahill,2018,142,317,32,2,10,9986,111,12/19/1985,193,86.66666666666667,England,Medium/Medium,54.66666666666666,76,80.83333333333333,Defender,33,,,,,,23.266843852631393,3,1,,,
garycahill,2019,36,317,2288,25,27,9986,111,12/19/1985,193,86.66666666666667,England,Medium/Medium,54.66666666666666,76,80.83333333333333,Defender,34,32,2,16,142,2,23.266843852631393,3,1,1,317,142
garycahill,2020,139,317,1900,20,27,9986,111,12/19/1985,193,86.66666666666667,England,Medium/Medium,54.66666666666666,76,80.83333333333333,Defender,35,2320,27,85.92592592592592,89,13.5,23.266843852631393,3,1,0,634,36
garymadine,2018,16,16,57,5,12,57,5,8/24/1990,191.33333333333331,75,England,High/Low,57.66666666666666,77.83333333333333,67,Forward,28,,,,,,20.487076448663945,3,2,,,
geoffcameron,2016,126,160,1723,19,21,3332,39,7/11/1985,191,84,United States,Medium/Medium,62.5,76.33333333333333,74,Defender,31,,,,,,23.0256846,3,1,,,
geoffcameron,2017,34,160,1609,20,28,3332,39,7/11/1985,191,84,United States,Medium/Medium,62.5,76.33333333333333,74,Defender,32,1723,19,90.68421053,126,19,23.0256846,3,1,1,160,126
georgebaldock,2020,24,24,2939,32,35,6549,70,3/9/1993,175.5,67.83333333333333,England,High/Medium,76.16666666666667,72.16666666666667,67.16666666666667,Defender,27,,,,,,22.023630760572832,3.5,1,,,
georgefriend,2016,104,463,2080,24,24,2080,24,10/19/1987,188,83.16666666666667,England,High/High,69.33333333333333,75,71.16666666666667,Midfielder,29,,,,,,23.530632261958658,4,3,,,
georginiowijnaldum,2016,25,94,3119,36,37,14630,179,11/11/1990,175,70.66666666666667,Netherlands,High/High,79,74.16666666666667,82.33333333333333,Midfielder,26,,,,,,23.07482993197279,4,3,,,
georginiowijnaldum,2017,11,94,2522,33,35,14630,179,11/11/1990,175,70.66666666666667,Netherlands,High/High,79,74.16666666666667,82.33333333333333,Midfielder,27,3119,36,86.63888888888889,25,36,23.07482993197279,4,3,0,94,25
georginiowijnaldum,2018,47,94,2846,35,35,14630,179,11/11/1990,175,70.66666666666667,Netherlands,High/High,79,74.16666666666667,82.33333333333333,Midfielder,28,5641,69,81.75362319,18,34.5,23.07482993197279,4,3,0,188,11
georginiowijnaldum,2019,11,94,3058,37,37,14630,179,11/11/1990,175,70.66666666666667,Netherlands,High/High,79,74.16666666666667,82.33333333333333,Midfielder,29,8487,104,81.60576923076923,27.666666666666668,34.666666666666664,23.07482993197279,4,3,0,282,47
giovanilocelso,2019,55,197,1589,28,32,2574,46,4/9/1996,175.5,68.83333333333333,Argentina,High/High,74.16666666666667,64.16666666666667,74.33333333333333,Midfielder,23,,,,,,22.348303449917886,4,3,,,
giovanilocelso,2020,134,197,985,18,20,2574,46,4/9/1996,175.5,68.83333333333333,Argentina,High/High,74.16666666666667,64.16666666666667,74.33333333333333,Midfielder,24,1589,28,56.75,55,28,22.348303449917886,4,3,0,197,55
glenjohnson,2016,85,85,2070,23,24,2641,32,8/23/1984,182,72.66666666666667,England,High/Low,75,74,76.33333333333333,Defender,32,,,,,,21.937769190516445,3,1,,,
glennmurray,2017,21,60,2300,35,36,5814,96,9/25/1983,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,34,,,,,,24.285550922438322,2.5,2,,,
glennmurray,2018,27,60,2636,38,38,5814,96,9/25/1983,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,35,2300,35,65.71428571428571,21,35,24.285550922438322,2.5,2,0,60,21
glennmurray,2019,12,60,878,23,37,5814,96,9/25/1983,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,36,4936,73,67.61643835616438,24,36.5,24.285550922438322,2.5,2,0,120,27
glennwhelan,2016,12,26,2395,30,35,2395,30,1/13/1984,180,80,Republic of Ireland,Medium/High,42.333333333333336,71.5,72.33333333333333,Midfielder,32,,,,,,24.691358024691358,3.5,3,,,
gradydiangana,2020,43,70,1292,20,29,1948,37,4/19/1998,180.33333333333331,73,England,High/Medium,79.66666666666667,55.333333333333336,66.33333333333333,Midfielder,22,,,,,,22.44764778034789,3.5,3,,,
granitxhaka,2016,10,90,2666,32,33,14120,161,9/27/1992,185,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,24,,,,,,23.861699537375213,3,3,,,
granitxhaka,2017,9,90,3421,38,38,14120,161,9/27/1992,185,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,25,2666,32,83.3125,10,32,23.861699537375213,3,3,0,90,10
granitxhaka,2018,46,90,2626,29,31,14120,161,9/27/1992,185,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,26,6087,70,86.95714285714286,9.5,35,23.861699537375213,3,3,0,180,9
granitxhaka,2019,25,90,2721,31,31,14120,161,9/27/1992,185,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,27,8713,99,88.01010101010101,21.666666666666668,33,23.861699537375213,3,3,0,270,46
granthanley,2019,208,222,1332,15,18,1332,15,11/20/1991,188.33333333333331,79.33333333333333,Scotland,Low/Medium,60,74.33333333333333,71,Defender,28,,,,,,22.366669277155616,2.5,1,,,
gregcunningham,2018,26,2398,665,7,27,665,7,1/31/1991,183,70,Republic of Ireland,Medium/High,76.33333333333333,73.66666666666667,71.33333333333333,Defender,27,,,,,,20.902385858042937,3.5,1,,,
gregluer,2016,366,366,0,0,2,0,0,12/6/1994,180,73,England,High/Medium,71.33333333333333,55.333333333333336,58.333333333333336,Forward,22,,,,,,22.530864197530864,3.5,2,,,
guidocarrillo,2017,25,229,472,7,8,472,7,5/25/1991,190.33333333333331,87.33333333333333,Argentina,Medium/Medium,59.833333333333336,75.16666666666667,73.5,Forward,26,,,,,,24.10739753589273,3,2,,,
hakimziyech,2020,73,167,1224,23,28,1224,23,3/19/1993,180.33333333333331,67.5,Morocco,High/High,76.16666666666667,64.66666666666667,81.66666666666667,Midfielder,27,,,,,,20.75638664621209,4,3,,,
harrisonreed,2020,54,149,2371,31,32,2443,34,1/27/1995,173.83333333333334,72.33333333333333,England,Medium/High,66.33333333333333,68.16666666666667,69.5,Midfielder,25,,,,,,23.93714568841815,3.5,3,,,
harryarter,2016,6,191,3127,35,36,6214,73,12/28/1989,176.66666666666666,70,Republic of Ireland,High/High,64.16666666666667,74.33333333333333,74.16666666666667,Midfielder,27,,,,,,22.42791028835885,4,3,,,
harryarter,2018,99,191,2076,25,27,6214,73,12/28/1989,176.66666666666666,70,Republic of Ireland,High/High,64.16666666666667,74.33333333333333,74.16666666666667,Midfielder,29,3127,35,89.34285714285714,6,35,22.42791028835885,4,3,0,191,6
harrykane,2016,73,309,2611,30,30,14341,159,7/28/1993,188,80.5,England,High/High,70.83333333333333,82,85.66666666666667,Forward,23,,,,,,22.77614305115437,4,2,,,
harrykane,2017,35,309,3223,37,37,14341,159,7/28/1993,188,80.5,England,High/High,70.83333333333333,82,85.66666666666667,Forward,24,2611,30,87.03333333333333,73,30,22.77614305115437,4,2,0,309,73
harrykane,2018,93,309,2547,28,28,14341,159,7/28/1993,188,80.5,England,High/High,70.83333333333333,82,85.66666666666667,Forward,25,5834,67,87.07462686567165,54,33.5,22.77614305115437,4,2,0,618,35
harrykane,2019,90,309,2721,29,29,14341,159,7/28/1993,188,80.5,England,High/High,70.83333333333333,82,85.66666666666667,Forward,26,8381,95,88.22105263157894,67,31.666666666666668,22.77614305115437,4,2,0,927,93
harrykane,2020,18,309,3239,35,35,14341,159,7/28/1993,188,80.5,England,High/High,70.83333333333333,82,85.66666666666667,Forward,27,11102,124,89.53225806451613,72.75,31,22.77614305115437,4,2,0,1236,90
harrymaguire,2018,44,79,2830,31,32,15700,170,3/5/1993,192,93,England,High/High,47.66666666666666,82,77.33333333333333,Defender,25,,,,,,25.227864583333336,4,1,,,
